"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
320,"condition1","0","juede_contrastive",12,"觉得","juede",8992,6,"juede",NA,"correct",1,"constrained"
320,"condition1","0","yiwei_unclear",101,"以为","yiwei",7074,8,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","0","yiwei_unclear",109,"以为","yiwei",10039,9,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","0","yiwei_contrastive",10,"以为","yiwei",11029,10,"yiwei",NA,"correct",1,"constrained"
320,"condition1","1","juede_unclear",120,"觉得","juede",9295,12,"juede",NA,"correct",1,"unconstrained"
320,"condition1","1","juede_contrastive",11,"觉得","juede",6835,13,"juede",NA,"correct",1,"constrained"
320,"condition1","1","juede_unclear",113,"觉得","juede",5317,14,"juede",NA,"correct",1,"unconstrained"
320,"condition1","1","yiwei_contrastive",2,"以为","yiwei",5184,16,"yiwei",NA,"correct",1,"constrained"
320,"condition1","1","yiwei_contrastive",5,"以为","yiwei",4340,17,"yiwei",NA,"correct",1,"constrained"
320,"condition1","1","yiwei_unclear",102,"以为","yiwei",12353,18,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","1","yiwei_unclear",104,"以为","yiwei",5937,19,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","1","juede_contrastive",18,"以为","yiwei",7247,20,"juede",NA,"incorrect",0,"constrained"
320,"condition1","2","yiwei_contrastive",6,"以为","yiwei",7250,22,"yiwei",NA,"correct",1,"constrained"
320,"condition1","2","juede_contrastive",20,"觉得","juede",6394,24,"juede",NA,"correct",1,"constrained"
320,"condition1","2","juede_unclear",119,"觉得","juede",3789,25,"juede",NA,"correct",1,"unconstrained"
320,"condition1","2","yiwei_unclear",106,"以为","yiwei",6186,26,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","2","juede_contrastive",16,"觉得","juede",5873,27,"juede",NA,"correct",1,"constrained"
320,"condition1","2","yiwei_contrastive",3,"以为","yiwei",4676,28,"yiwei",NA,"correct",1,"constrained"
320,"condition1","2","juede_unclear",114,"觉得","juede",4420,29,"juede",NA,"correct",1,"unconstrained"
320,"condition1","2","yiwei_unclear",107,"以为","yiwei",4201,30,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","3","yiwei_unclear",103,"以为","yiwei",5557,31,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","3","juede_contrastive",13,"觉得","juede",9576,32,"juede",NA,"correct",1,"constrained"
320,"condition1","3","juede_unclear",117,"觉得","juede",10052,34,"juede",NA,"correct",1,"unconstrained"
320,"condition1","3","yiwei_unclear",105,"以为","yiwei",4032,35,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","3","yiwei_contrastive",1,"以为","yiwei",5355,36,"yiwei",NA,"correct",1,"constrained"
320,"condition1","3","yiwei_contrastive",7,"以为","yiwei",8331,38,"yiwei",NA,"correct",1,"constrained"
320,"condition1","3","juede_unclear",118,"觉得","juede",5303,39,"juede",NA,"correct",1,"unconstrained"
320,"condition1","3","juede_contrastive",15,"觉得","juede",4451,40,"juede",NA,"correct",1,"constrained"
320,"condition1","4","juede_unclear",115,"觉得","juede",6232,41,"juede",NA,"correct",1,"unconstrained"
320,"condition1","4","juede_contrastive",14,"觉得","juede",3701,43,"juede",NA,"correct",1,"constrained"
320,"condition1","4","yiwei_contrastive",4,"以为","yiwei",12427,44,"yiwei",NA,"correct",1,"constrained"
320,"condition1","4","juede_contrastive",17,"觉得","juede",8038,45,"juede",NA,"correct",1,"constrained"
320,"condition1","4","yiwei_contrastive",8,"以为","yiwei",6978,46,"yiwei",NA,"correct",1,"constrained"
320,"condition1","4","juede_unclear",116,"觉得","juede",4180,47,"juede",NA,"correct",1,"unconstrained"
320,"condition1","4","yiwei_unclear",110,"以为","yiwei",8651,49,"yiwei",NA,"correct",1,"unconstrained"
320,"condition1","4","yiwei_unclear",108,"觉得","juede",2080,50,"yiwei",NA,"incorrect",0,"unconstrained"
347,"condition1","0","yiwei_unclear",107,"以为","yiwei",14695,1,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","0","yiwei_contrastive",5,"以为","yiwei",19131,2,"yiwei",NA,"correct",1,"constrained"
347,"condition1","0","yiwei_unclear",101,"以为","yiwei",12895,3,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","0","juede_unclear",114,"觉得","juede",11259,5,"juede",NA,"correct",1,"unconstrained"
347,"condition1","0","juede_contrastive",11,"觉得","juede",7222,6,"juede",NA,"correct",1,"constrained"
347,"condition1","0","yiwei_contrastive",7,"以为","yiwei",14278,7,"yiwei",NA,"correct",1,"constrained"
347,"condition1","0","juede_contrastive",20,"觉得","juede",13682,8,"juede",NA,"correct",1,"constrained"
347,"condition1","0","juede_unclear",119,"觉得","juede",8236,9,"juede",NA,"correct",1,"unconstrained"
347,"condition1","1","yiwei_unclear",103,"以为","yiwei",8123,11,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","1","juede_unclear",111,"觉得","juede",5591,12,"juede",NA,"correct",1,"unconstrained"
347,"condition1","1","yiwei_contrastive",4,"以为","yiwei",10239,13,"yiwei",NA,"correct",1,"constrained"
347,"condition1","1","yiwei_contrastive",2,"以为","yiwei",8126,15,"yiwei",NA,"correct",1,"constrained"
347,"condition1","1","juede_contrastive",14,"以为","yiwei",7638,16,"juede",NA,"incorrect",0,"constrained"
347,"condition1","1","juede_unclear",115,"觉得","juede",21432,17,"juede",NA,"correct",1,"unconstrained"
347,"condition1","1","yiwei_unclear",105,"以为","yiwei",6422,18,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","1","juede_contrastive",12,"觉得","juede",4107,19,"juede",NA,"correct",1,"constrained"
347,"condition1","2","juede_unclear",120,"觉得","juede",4187,21,"juede",NA,"correct",1,"unconstrained"
347,"condition1","2","juede_contrastive",15,"觉得","juede",9324,22,"juede",NA,"correct",1,"constrained"
347,"condition1","2","yiwei_contrastive",6,"以为","yiwei",5825,23,"yiwei",NA,"correct",1,"constrained"
347,"condition1","2","juede_contrastive",16,"觉得","juede",14042,24,"juede",NA,"correct",1,"constrained"
347,"condition1","2","yiwei_unclear",102,"以为","yiwei",12094,25,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","2","yiwei_contrastive",3,"以为","yiwei",9206,26,"yiwei",NA,"correct",1,"constrained"
347,"condition1","2","yiwei_unclear",110,"以为","yiwei",10609,27,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","2","juede_unclear",116,"觉得","juede",9141,28,"juede",NA,"correct",1,"unconstrained"
347,"condition1","3","juede_contrastive",13,"以为","yiwei",10008,31,"juede",NA,"incorrect",0,"constrained"
347,"condition1","3","juede_unclear",117,"以为","yiwei",6739,32,"juede",NA,"incorrect",0,"unconstrained"
347,"condition1","3","juede_unclear",118,"觉得","juede",4321,33,"juede",NA,"correct",1,"unconstrained"
347,"condition1","3","yiwei_unclear",108,"以为","yiwei",13493,34,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","3","yiwei_unclear",106,"以为","yiwei",5921,36,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","3","juede_contrastive",17,"以为","yiwei",19105,37,"juede",NA,"incorrect",0,"constrained"
347,"condition1","3","yiwei_contrastive",10,"觉得","juede",4084,38,"yiwei",NA,"incorrect",0,"constrained"
347,"condition1","3","yiwei_contrastive",1,"以为","yiwei",6486,39,"yiwei",NA,"correct",1,"constrained"
347,"condition1","4","yiwei_unclear",104,"以为","yiwei",8640,43,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","4","juede_contrastive",19,"觉得","juede",6055,44,"juede",NA,"correct",1,"constrained"
347,"condition1","4","juede_unclear",112,"觉得","juede",8974,45,"juede",NA,"correct",1,"unconstrained"
347,"condition1","4","juede_unclear",113,"觉得","juede",3403,46,"juede",NA,"correct",1,"unconstrained"
347,"condition1","4","juede_contrastive",18,"以为","yiwei",11576,47,"juede",NA,"incorrect",0,"constrained"
347,"condition1","4","yiwei_unclear",109,"以为","yiwei",3821,48,"yiwei",NA,"correct",1,"unconstrained"
347,"condition1","4","yiwei_contrastive",8,"以为","yiwei",6054,49,"yiwei",NA,"correct",1,"constrained"
347,"condition1","4","yiwei_contrastive",9,"以为","yiwei",9666,50,"yiwei",NA,"correct",1,"constrained"
344,"condition1","0","yiwei_unclear",105,"以为","yiwei",17023,1,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","0","juede_unclear",114,"觉得","juede",14944,2,"juede",NA,"correct",1,"unconstrained"
344,"condition1","0","yiwei_contrastive",1,"以为","yiwei",13824,3,"yiwei",NA,"correct",1,"constrained"
344,"condition1","0","juede_contrastive",16,"觉得","juede",13696,4,"juede",NA,"correct",1,"constrained"
344,"condition1","0","yiwei_contrastive",4,"以为","yiwei",11568,5,"yiwei",NA,"correct",1,"constrained"
344,"condition1","0","juede_unclear",116,"觉得","juede",8208,7,"juede",NA,"correct",1,"unconstrained"
344,"condition1","0","juede_contrastive",19,"觉得","juede",7696,8,"juede",NA,"correct",1,"constrained"
344,"condition1","0","yiwei_unclear",106,"觉得","juede",11602,10,"yiwei",NA,"incorrect",0,"unconstrained"
344,"condition1","1","juede_unclear",119,"觉得","juede",6926,11,"juede",NA,"correct",1,"unconstrained"
344,"condition1","1","yiwei_unclear",104,"以为","yiwei",7976,12,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","1","yiwei_contrastive",9,"以为","yiwei",24528,14,"yiwei",NA,"correct",1,"constrained"
344,"condition1","1","yiwei_contrastive",6,"以为","yiwei",8440,15,"yiwei",NA,"correct",1,"constrained"
344,"condition1","1","juede_contrastive",14,"觉得","juede",7728,16,"juede",NA,"correct",1,"constrained"
344,"condition1","1","yiwei_unclear",108,"以为","yiwei",14240,17,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","1","juede_unclear",113,"觉得","juede",10200,19,"juede",NA,"correct",1,"unconstrained"
344,"condition1","1","juede_contrastive",13,"以为","yiwei",7625,20,"juede",NA,"incorrect",0,"constrained"
344,"condition1","2","juede_unclear",111,"觉得","juede",6215,21,"juede",NA,"correct",1,"unconstrained"
344,"condition1","2","juede_unclear",112,"觉得","juede",11384,22,"juede",NA,"correct",1,"unconstrained"
344,"condition1","2","yiwei_contrastive",5,"以为","yiwei",6720,24,"yiwei",NA,"correct",1,"constrained"
344,"condition1","2","yiwei_contrastive",2,"以为","yiwei",9488,25,"yiwei",NA,"correct",1,"constrained"
344,"condition1","2","yiwei_unclear",110,"以为","yiwei",11608,26,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","2","juede_contrastive",12,"觉得","juede",6808,27,"juede",NA,"correct",1,"constrained"
344,"condition1","2","juede_contrastive",18,"觉得","juede",5568,28,"juede",NA,"correct",1,"constrained"
344,"condition1","2","yiwei_unclear",101,"以为","yiwei",6488,30,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","3","juede_unclear",120,"觉得","juede",4392,31,"juede",NA,"correct",1,"unconstrained"
344,"condition1","3","juede_unclear",117,"觉得","juede",3936,32,"juede",NA,"correct",1,"unconstrained"
344,"condition1","3","juede_contrastive",17,"觉得","juede",8864,33,"juede",NA,"correct",1,"constrained"
344,"condition1","3","yiwei_unclear",103,"以为","yiwei",4384,34,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","3","yiwei_contrastive",8,"觉得","juede",8880,35,"yiwei",NA,"incorrect",0,"constrained"
344,"condition1","3","yiwei_contrastive",10,"以为","yiwei",8104,36,"yiwei",NA,"correct",1,"constrained"
344,"condition1","3","juede_contrastive",11,"觉得","juede",9056,38,"juede",NA,"correct",1,"constrained"
344,"condition1","3","yiwei_unclear",109,"以为","yiwei",9176,39,"yiwei",NA,"correct",1,"unconstrained"
344,"condition1","4","yiwei_contrastive",3,"以为","yiwei",7048,42,"yiwei",NA,"correct",1,"constrained"
344,"condition1","4","yiwei_contrastive",7,"以为","yiwei",6272,43,"yiwei",NA,"correct",1,"constrained"
344,"condition1","4","juede_unclear",115,"觉得","juede",5016,44,"juede",NA,"correct",1,"unconstrained"
344,"condition1","4","juede_contrastive",20,"觉得","juede",8136,45,"juede",NA,"correct",1,"constrained"
344,"condition1","4","juede_contrastive",15,"觉得","juede",10840,46,"juede",NA,"correct",1,"constrained"
344,"condition1","4","juede_unclear",118,"觉得","juede",6784,47,"juede",NA,"correct",1,"unconstrained"
344,"condition1","4","yiwei_unclear",102,"觉得","juede",7208,49,"yiwei",NA,"incorrect",0,"unconstrained"
344,"condition1","4","yiwei_unclear",107,"以为","yiwei",5272,50,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","0","yiwei_contrastive",4,"以为","yiwei",30677,2,"yiwei",NA,"correct",1,"constrained"
360,"condition1","0","yiwei_contrastive",8,"以为","yiwei",57297,3,"yiwei",NA,"correct",1,"constrained"
360,"condition1","0","yiwei_unclear",104,"以为","yiwei",23152,4,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","0","juede_contrastive",15,"觉得","juede",34126,5,"juede",NA,"correct",1,"constrained"
360,"condition1","0","juede_unclear",112,"觉得","juede",13538,6,"juede",NA,"correct",1,"unconstrained"
360,"condition1","0","juede_unclear",113,"以为","yiwei",16718,7,"juede",NA,"incorrect",0,"unconstrained"
360,"condition1","0","yiwei_unclear",105,"觉得","juede",11209,8,"yiwei",NA,"incorrect",0,"unconstrained"
360,"condition1","0","juede_contrastive",12,"觉得","juede",12096,10,"juede",NA,"correct",1,"constrained"
360,"condition1","1","yiwei_unclear",106,"以为","yiwei",14961,11,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","1","yiwei_contrastive",10,"以为","yiwei",10312,12,"yiwei",NA,"correct",1,"constrained"
360,"condition1","1","juede_contrastive",20,"以为","yiwei",26775,14,"juede",NA,"incorrect",0,"constrained"
360,"condition1","1","juede_unclear",115,"觉得","juede",11681,15,"juede",NA,"correct",1,"unconstrained"
360,"condition1","1","yiwei_contrastive",9,"以为","yiwei",22281,16,"yiwei",NA,"correct",1,"constrained"
360,"condition1","1","juede_unclear",119,"觉得","juede",11623,18,"juede",NA,"correct",1,"unconstrained"
360,"condition1","1","juede_contrastive",11,"觉得","juede",11376,19,"juede",NA,"correct",1,"constrained"
360,"condition1","1","yiwei_unclear",110,"以为","yiwei",16968,20,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","2","juede_unclear",111,"觉得","juede",8448,22,"juede",NA,"correct",1,"unconstrained"
360,"condition1","2","yiwei_unclear",102,"以为","yiwei",14073,23,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","2","yiwei_unclear",101,"以为","yiwei",10231,24,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","2","yiwei_contrastive",7,"以为","yiwei",9223,25,"yiwei",NA,"correct",1,"constrained"
360,"condition1","2","juede_contrastive",17,"以为","yiwei",9104,27,"juede",NA,"incorrect",0,"constrained"
360,"condition1","2","yiwei_contrastive",6,"以为","yiwei",13105,28,"yiwei",NA,"correct",1,"constrained"
360,"condition1","2","juede_contrastive",18,"以为","yiwei",11823,29,"juede",NA,"incorrect",0,"constrained"
360,"condition1","2","juede_unclear",118,"觉得","juede",11384,30,"juede",NA,"correct",1,"unconstrained"
360,"condition1","3","yiwei_unclear",107,"以为","yiwei",9825,31,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","3","juede_contrastive",16,"觉得","juede",8518,32,"juede",NA,"correct",1,"constrained"
360,"condition1","3","juede_contrastive",13,"以为","yiwei",23896,34,"juede",NA,"incorrect",0,"constrained"
360,"condition1","3","yiwei_contrastive",2,"以为","yiwei",12352,35,"yiwei",NA,"correct",1,"constrained"
360,"condition1","3","juede_unclear",117,"以为","yiwei",22911,37,"juede",NA,"incorrect",0,"unconstrained"
360,"condition1","3","yiwei_unclear",109,"以为","yiwei",7473,38,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","3","yiwei_contrastive",5,"以为","yiwei",7295,39,"yiwei",NA,"correct",1,"constrained"
360,"condition1","3","juede_unclear",120,"以为","yiwei",12177,40,"juede",NA,"incorrect",0,"unconstrained"
360,"condition1","4","yiwei_unclear",103,"以为","yiwei",12505,41,"yiwei",NA,"correct",1,"unconstrained"
360,"condition1","4","juede_contrastive",14,"觉得","juede",9216,42,"juede",NA,"correct",1,"constrained"
360,"condition1","4","juede_contrastive",19,"觉得","juede",8583,45,"juede",NA,"correct",1,"constrained"
360,"condition1","4","yiwei_contrastive",1,"以为","yiwei",8568,46,"yiwei",NA,"correct",1,"constrained"
360,"condition1","4","yiwei_contrastive",3,"以为","yiwei",11088,47,"yiwei",NA,"correct",1,"constrained"
360,"condition1","4","yiwei_unclear",108,"觉得","juede",10055,48,"yiwei",NA,"incorrect",0,"unconstrained"
360,"condition1","4","juede_unclear",114,"觉得","juede",10088,49,"juede",NA,"correct",1,"unconstrained"
360,"condition1","4","juede_unclear",116,"觉得","juede",17657,50,"juede",NA,"correct",1,"unconstrained"
289,"condition1","0","yiwei_contrastive",10,"以为","yiwei",20402,1,"yiwei",NA,"correct",1,"constrained"
289,"condition1","0","juede_contrastive",19,"觉得","juede",15556,2,"juede",NA,"correct",1,"constrained"
289,"condition1","0","yiwei_unclear",104,"觉得","juede",14102,3,"yiwei",NA,"incorrect",0,"unconstrained"
289,"condition1","0","juede_unclear",115,"觉得","juede",86312,4,"juede",NA,"correct",1,"unconstrained"
289,"condition1","0","yiwei_contrastive",7,"以为","yiwei",14083,5,"yiwei",NA,"correct",1,"constrained"
289,"condition1","0","yiwei_unclear",109,"以为","yiwei",14350,6,"yiwei",NA,"correct",1,"unconstrained"
289,"condition1","0","juede_unclear",112,"觉得","juede",17215,8,"juede",NA,"correct",1,"unconstrained"
289,"condition1","0","juede_contrastive",20,"觉得","juede",16516,9,"juede",NA,"correct",1,"constrained"
289,"condition1","1","juede_contrastive",17,"觉得","juede",6984,11,"juede",NA,"correct",1,"constrained"
289,"condition1","1","juede_contrastive",15,"觉得","juede",10318,12,"juede",NA,"correct",1,"constrained"
289,"condition1","1","yiwei_contrastive",4,"觉得","juede",12169,13,"yiwei",NA,"incorrect",0,"constrained"
289,"condition1","1","juede_unclear",120,"觉得","juede",132067,15,"juede",NA,"correct",1,"unconstrained"
289,"condition1","1","yiwei_unclear",101,"以为","yiwei",9681,16,"yiwei",NA,"correct",1,"unconstrained"
