workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
468,condition1,2,juede_contrastive,15,看,50654,21,juede,NA,NA,NA,other,non-other,0,constrained
468,condition1,2,juede_unclear,116,看见,7831,22,juede,NA,NA,NA,other,factive-other,0,unconstrained
468,condition1,2,yiwei_contrastive,6,围巾,48425,23,yiwei,NA,NA,NA,other,other,0,constrained
468,condition1,2,juede_unclear,120,站,5970,24,juede,NA,NA,NA,other,other,0,unconstrained
468,condition1,2,yiwei_unclear,105,看,19401,26,yiwei,NA,NA,NA,other,non-other,0,unconstrained
468,condition1,2,juede_contrastive,20,说,14523,28,juede,NA,NA,NA,other,non-say,0,constrained
468,condition1,2,yiwei_unclear,104,那个,54065,29,yiwei,NA,NA,NA,other,other,0,unconstrained
468,condition1,2,yiwei_contrastive,3,不,23829,30,yiwei,NA,NA,NA,other,other,0,constrained
468,condition1,3,yiwei_contrastive,4,说,34749,32,yiwei,NA,NA,NA,other,non-say,0,constrained
468,condition1,3,yiwei_unclear,102,说,6199,33,yiwei,NA,NA,NA,other,non-say,0,unconstrained
468,condition1,3,juede_unclear,117,手机,7598,34,juede,NA,NA,NA,other,other,0,unconstrained
468,condition1,3,yiwei_contrastive,8,衣服,18619,35,yiwei,NA,NA,NA,other,other,0,constrained
468,condition1,3,juede_contrastive,17,抓到的,14632,37,juede,NA,NA,NA,other,other,0,constrained
468,condition1,3,juede_contrastive,11,我觉得,6427,38,juede,NA,NA,NA,juede,non-belief,1,constrained
468,condition1,3,juede_unclear,115,觉得,37168,39,juede,NA,NA,NA,juede,non-belief,1,unconstrained
468,condition1,3,yiwei_unclear,107,嫌弃,11615,40,yiwei,NA,NA,NA,other,other,0,unconstrained
468,condition1,4,juede_contrastive,12,觉得,7366,41,juede,NA,NA,NA,juede,non-belief,1,constrained
468,condition1,4,yiwei_unclear,103,看见,13267,42,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
468,condition1,4,juede_unclear,114,怕,11285,44,juede,NA,NA,NA,other,non-emotion,0,unconstrained
468,condition1,4,yiwei_unclear,108,开车撞到人，那,95585,46,yiwei,NA,NA,NA,other,other,0,unconstrained
468,condition1,4,yiwei_contrastive,5,觉得,28596,47,yiwei,NA,NA,NA,juede,non-belief,0,constrained
468,condition1,4,juede_contrastive,16,的,11818,48,juede,NA,NA,NA,other,other,0,constrained
468,condition1,4,yiwei_contrastive,2,看,21917,49,yiwei,NA,NA,NA,other,non-other,0,constrained
468,condition1,4,juede_unclear,118,觉得,7848,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
467,condition1,0,yiwei_contrastive,2,看,5516,1,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,0,yiwei_contrastive,8,看,5700,3,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,0,juede_unclear,114,说,13951,5,juede,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,0,juede_contrastive,18,说,3552,6,juede,NA,NA,NA,other,non-say,0,constrained
467,condition1,0,juede_contrastive,16,看,4117,7,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,0,yiwei_unclear,110,看,5133,8,yiwei,NA,NA,NA,other,non-other,0,unconstrained
467,condition1,0,yiwei_unclear,103,说,5431,9,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,0,juede_unclear,119,说,9750,10,juede,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,1,juede_unclear,111,觉得,4354,11,juede,NA,NA,NA,juede,non-belief,1,unconstrained
467,condition1,1,yiwei_contrastive,6,看,3646,12,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,1,yiwei_unclear,104,看,3233,13,yiwei,NA,NA,NA,other,non-other,0,unconstrained
467,condition1,1,yiwei_unclear,109,说,2936,14,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,1,juede_contrastive,20,看,3496,16,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,1,juede_contrastive,12,看,4516,17,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,1,juede_unclear,113,听,6967,18,juede,NA,NA,NA,other,other,0,unconstrained
467,condition1,1,yiwei_contrastive,3,看,5833,20,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,2,yiwei_unclear,105,说,10651,21,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,2,juede_unclear,112,觉得,4900,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
467,condition1,2,yiwei_contrastive,1,说,2583,23,yiwei,NA,NA,NA,other,non-say,0,constrained
467,condition1,2,juede_unclear,117,看,4883,25,juede,NA,NA,NA,other,non-other,0,unconstrained
467,condition1,2,juede_contrastive,13,看,2917,26,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,2,juede_contrastive,11,看,10117,27,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,2,yiwei_unclear,102,说,3233,28,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,2,yiwei_contrastive,4,说,3231,30,yiwei,NA,NA,NA,other,non-say,0,constrained
467,condition1,3,juede_unclear,120,说,2566,31,juede,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,3,juede_contrastive,17,看,2634,32,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,3,yiwei_contrastive,5,说,2983,33,yiwei,NA,NA,NA,other,non-say,0,constrained
467,condition1,3,yiwei_unclear,107,说,5267,34,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,3,juede_contrastive,19,觉得,9933,35,juede,NA,NA,NA,juede,non-belief,1,constrained
467,condition1,3,yiwei_contrastive,10,看,2865,37,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,3,yiwei_unclear,106,说,3733,39,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,3,juede_unclear,115,看,2753,40,juede,NA,NA,NA,other,non-other,0,unconstrained
467,condition1,4,yiwei_unclear,101,说,2697,42,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,4,yiwei_contrastive,7,看,2984,43,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,4,yiwei_unclear,108,说,3216,44,yiwei,NA,NA,NA,other,non-say,0,unconstrained
467,condition1,4,juede_contrastive,14,看,3683,45,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,4,juede_contrastive,15,看,3484,46,juede,NA,NA,NA,other,non-other,0,constrained
467,condition1,4,juede_unclear,116,认,10399,47,juede,NA,NA,NA,other,other,0,unconstrained
467,condition1,4,yiwei_contrastive,9,看,4917,48,yiwei,NA,NA,NA,other,non-other,0,constrained
467,condition1,4,juede_unclear,118,看,4337,49,juede,NA,NA,NA,other,non-other,0,unconstrained
445,condition1,0,juede_unclear,117,找,55586,1,juede,NA,NA,NA,other,other,0,unconstrained
445,condition1,0,yiwei_contrastive,10,才,14880,2,yiwei,NA,NA,NA,other,other,0,constrained
445,condition1,0,yiwei_unclear,110,說,7426,4,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,0,juede_unclear,118,看,4165,5,juede,NA,NA,NA,other,non-other,0,unconstrained
445,condition1,0,yiwei_contrastive,3,就,3669,6,yiwei,NA,NA,NA,other,other,0,constrained
445,condition1,0,juede_contrastive,12,看,4024,7,juede,NA,NA,NA,other,non-other,0,constrained
445,condition1,0,juede_contrastive,16,的,5011,9,juede,NA,NA,NA,other,other,0,constrained
445,condition1,0,yiwei_unclear,108,看,9121,10,yiwei,NA,NA,NA,other,non-other,0,unconstrained
445,condition1,1,juede_unclear,116,說,7092,11,juede,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,1,yiwei_unclear,105,愛,13835,12,yiwei,NA,NA,NA,other,other,0,unconstrained
445,condition1,1,yiwei_contrastive,2,看,7227,13,yiwei,NA,NA,NA,other,non-other,0,constrained
445,condition1,1,juede_contrastive,13,說,12187,14,juede,NA,NA,NA,other,non-say,0,constrained
445,condition1,1,juede_unclear,113,說,3886,16,juede,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,1,yiwei_unclear,101,說,4667,17,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,1,juede_contrastive,15,看,9125,19,juede,NA,NA,NA,other,non-other,0,constrained
445,condition1,1,yiwei_contrastive,5,跟,5335,20,yiwei,NA,NA,NA,other,other,0,constrained
445,condition1,2,juede_unclear,111,認為,16817,22,juede,NA,NA,NA,other,non-belief,0,unconstrained
445,condition1,2,juede_unclear,120,在,12537,23,juede,NA,NA,NA,other,other,0,unconstrained
445,condition1,2,juede_contrastive,11,看,8358,24,juede,NA,NA,NA,other,non-other,0,constrained
445,condition1,2,yiwei_unclear,103,說,25282,26,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,2,juede_contrastive,18,說,5462,27,juede,NA,NA,NA,other,non-say,0,constrained
445,condition1,2,yiwei_contrastive,6,看,22251,28,yiwei,NA,NA,NA,other,non-other,0,constrained
445,condition1,2,yiwei_unclear,107,說,7268,29,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,2,yiwei_contrastive,7,說,3911,30,yiwei,NA,NA,NA,other,non-say,0,constrained
445,condition1,3,juede_contrastive,17,說,3681,32,juede,NA,NA,NA,other,non-say,0,constrained
445,condition1,3,juede_contrastive,14,說,2918,34,juede,NA,NA,NA,other,non-say,0,constrained
445,condition1,3,yiwei_contrastive,4,看,3478,35,yiwei,NA,NA,NA,other,non-other,0,constrained
445,condition1,3,juede_unclear,115,說,2175,36,juede,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,3,yiwei_contrastive,8,說,2361,37,yiwei,NA,NA,NA,other,non-say,0,constrained
445,condition1,3,yiwei_unclear,109,說,4901,38,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,3,juede_unclear,112,說,2390,39,juede,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,3,yiwei_unclear,106,說,6980,40,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,4,juede_contrastive,20,看,5327,41,juede,NA,NA,NA,other,non-other,0,constrained
445,condition1,4,yiwei_contrastive,1,說,3574,42,yiwei,NA,NA,NA,other,non-say,0,constrained
445,condition1,4,yiwei_contrastive,9,說,2806,43,yiwei,NA,NA,NA,other,non-say,0,constrained
445,condition1,4,juede_unclear,114,看,4857,44,juede,NA,NA,NA,other,non-other,0,unconstrained
445,condition1,4,yiwei_unclear,102,說,2001,45,yiwei,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,4,juede_unclear,119,說,2395,46,juede,NA,NA,NA,other,non-say,0,unconstrained
445,condition1,4,juede_contrastive,19,長,4433,48,juede,NA,NA,NA,other,other,0,constrained
445,condition1,4,yiwei_unclear,104,看,5678,50,yiwei,NA,NA,NA,other,non-other,0,unconstrained
487,condition1,0,juede_unclear,113,打,11968,1,juede,NA,NA,NA,other,other,0,unconstrained
487,condition1,0,juede_contrastive,19,是,20311,2,juede,NA,NA,NA,other,other,0,constrained
487,condition1,0,juede_contrastive,13,不,31792,4,juede,NA,NA,NA,other,other,0,constrained
487,condition1,0,juede_unclear,117,放,27904,5,juede,NA,NA,NA,other,other,0,unconstrained
487,condition1,0,yiwei_contrastive,10,還,32281,6,yiwei,NA,NA,NA,other,other,0,constrained
487,condition1,0,yiwei_contrastive,7,不,95151,7,yiwei,NA,NA,NA,other,other,0,constrained
487,condition1,0,yiwei_unclear,107,當,5932,8,yiwei,NA,NA,NA,other,contra,0,unconstrained
487,condition1,0,yiwei_unclear,104,國,59592,10,yiwei,NA,NA,NA,other,other,0,unconstrained
487,condition1,1,yiwei_contrastive,3,就,9352,11,yiwei,NA,NA,NA,other,other,0,constrained
487,condition1,1,juede_contrastive,15,看,36952,12,juede,NA,NA,NA,other,non-other,0,constrained
487,condition1,1,juede_unclear,112,覺得,30676,14,juede,NA,NA,NA,juede,non-belief,1,unconstrained
487,condition1,1,juede_contrastive,20,看,6596,15,juede,NA,NA,NA,other,non-other,0,constrained
487,condition1,1,yiwei_unclear,102,看,16004,17,yiwei,NA,NA,NA,other,non-other,0,unconstrained
487,condition1,1,yiwei_contrastive,6,的,7260,18,yiwei,NA,NA,NA,other,other,0,constrained
487,condition1,1,juede_unclear,119,瞧,9184,19,juede,NA,NA,NA,other,other,0,unconstrained
487,condition1,1,yiwei_unclear,106,剩,78280,20,yiwei,NA,NA,NA,other,other,0,unconstrained
487,condition1,2,yiwei_contrastive,2,在,9616,21,yiwei,NA,NA,NA,other,other,0,constrained
487,condition1,2,yiwei_unclear,108,答應,21660,22,yiwei,NA,NA,NA,other,other,0,unconstrained
487,condition1,2,juede_unclear,118,覺得,19180,23,juede,NA,NA,NA,juede,non-belief,1,unconstrained
487,condition1,2,yiwei_unclear,109,跟,25085,24,yiwei,NA,NA,NA,other,other,0,unconstrained
487,condition1,2,juede_contrastive,18,說,20143,25,juede,NA,NA,NA,other,non-say,0,constrained
487,condition1,2,yiwei_contrastive,4,聽說,12015,27,yiwei,NA,NA,NA,other,non-say,0,constrained
487,condition1,2,juede_contrastive,14,依舊,23092,28,juede,NA,NA,NA,other,other,0,constrained
487,condition1,2,juede_unclear,120,覺得,9968,29,juede,NA,NA,NA,juede,non-belief,1,unconstrained
487,condition1,3,juede_contrastive,11,覺得,11044,31,juede,NA,NA,NA,juede,non-belief,1,constrained
487,condition1,3,juede_unclear,114,認為,39312,33,juede,NA,NA,NA,other,non-belief,0,unconstrained
487,condition1,3,yiwei_unclear,103,以為,27293,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
487,condition1,3,juede_contrastive,12,覺得,6199,35,juede,NA,NA,NA,juede,non-belief,1,constrained
487,condition1,3,yiwei_contrastive,8,認為,10856,36,yiwei,NA,NA,NA,other,non-belief,0,constrained
487,condition1,3,yiwei_contrastive,1,說,6768,38,yiwei,NA,NA,NA,other,non-say,0,constrained
487,condition1,3,juede_unclear,111,覺得,5872,39,juede,NA,NA,NA,juede,non-belief,1,unconstrained
487,condition1,3,yiwei_unclear,105,玩的,47128,40,yiwei,NA,NA,NA,other,other,0,unconstrained
487,condition1,4,yiwei_unclear,110,說,15576,42,yiwei,NA,NA,NA,other,non-say,0,unconstrained
487,condition1,4,yiwei_contrastive,9,認為,7248,43,yiwei,NA,NA,NA,other,non-belief,0,constrained
487,condition1,4,yiwei_unclear,101,會認為,31323,44,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
487,condition1,4,yiwei_contrastive,5,不知道,20948,45,yiwei,NA,NA,NA,other,factive-belief,0,constrained
487,condition1,4,juede_unclear,115,覺得,7353,47,juede,NA,NA,NA,juede,non-belief,1,unconstrained
487,condition1,4,juede_unclear,116,化作灰,27135,48,juede,NA,NA,NA,other,other,0,unconstrained
487,condition1,4,juede_contrastive,16,有的,13520,49,juede,NA,NA,NA,other,other,0,constrained
487,condition1,4,juede_contrastive,17,以為,7575,50,juede,NA,NA,NA,yiwei,contra,0,constrained
501,condition1,0,juede_unclear,117,看,12574,1,juede,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,0,yiwei_contrastive,5,猜,7689,2,yiwei,NA,NA,NA,other,non-belief,0,constrained
501,condition1,0,juede_contrastive,16,看,3503,4,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,0,juede_unclear,120,跟,14374,6,juede,NA,NA,NA,other,other,0,unconstrained
501,condition1,0,yiwei_unclear,107,说,5089,7,yiwei,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,0,yiwei_contrastive,9,看,3670,8,yiwei,NA,NA,NA,other,non-other,0,constrained
501,condition1,0,yiwei_unclear,103,看,5572,9,yiwei,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,0,juede_contrastive,14,看,3739,10,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,1,yiwei_contrastive,1,说,6994,11,yiwei,NA,NA,NA,other,non-say,0,constrained
501,condition1,1,juede_contrastive,20,瞧,14711,12,juede,NA,NA,NA,other,other,0,constrained
501,condition1,1,yiwei_unclear,106,说,8275,13,yiwei,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,1,juede_unclear,115,看,11150,15,juede,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,1,juede_contrastive,18,说,9888,16,juede,NA,NA,NA,other,non-say,0,constrained
501,condition1,1,yiwei_contrastive,4,猜,4409,18,yiwei,NA,NA,NA,other,non-belief,0,constrained
501,condition1,1,yiwei_unclear,102,说,5398,19,yiwei,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,1,juede_unclear,112,说,14752,20,juede,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,2,yiwei_unclear,110,猜,4502,22,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
501,condition1,2,juede_unclear,114,猜,18868,23,juede,NA,NA,NA,other,non-belief,0,unconstrained
501,condition1,2,juede_unclear,118,猜,3471,24,juede,NA,NA,NA,other,non-belief,0,unconstrained
501,condition1,2,yiwei_unclear,105,看,4093,26,yiwei,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,2,juede_contrastive,17,看,4560,27,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,2,yiwei_contrastive,6,猜,2666,28,yiwei,NA,NA,NA,other,non-belief,0,constrained
501,condition1,2,juede_contrastive,15,看,3829,29,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,2,yiwei_contrastive,2,猜,3053,30,yiwei,NA,NA,NA,other,non-belief,0,constrained
501,condition1,3,juede_contrastive,13,看,4794,31,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,3,yiwei_unclear,101,猜,12494,32,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
501,condition1,3,yiwei_unclear,104,看,4812,33,yiwei,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,3,yiwei_contrastive,10,猜,4485,34,yiwei,NA,NA,NA,other,non-belief,0,constrained
501,condition1,3,yiwei_contrastive,8,看,3207,35,yiwei,NA,NA,NA,other,non-other,0,constrained
501,condition1,3,juede_unclear,113,说,3071,36,juede,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,3,juede_unclear,111,看,3962,38,juede,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,3,juede_contrastive,11,瞧,6161,39,juede,NA,NA,NA,other,other,0,constrained
501,condition1,4,yiwei_contrastive,3,看,10787,41,yiwei,NA,NA,NA,other,non-other,0,constrained
501,condition1,4,juede_contrastive,19,说,20089,44,juede,NA,NA,NA,other,non-say,0,constrained
501,condition1,4,juede_unclear,119,说,2935,45,juede,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,4,yiwei_unclear,108,说,4413,46,yiwei,NA,NA,NA,other,non-say,0,unconstrained
501,condition1,4,juede_contrastive,12,看,2996,47,juede,NA,NA,NA,other,non-other,0,constrained
501,condition1,4,juede_unclear,116,猜,4131,48,juede,NA,NA,NA,other,non-belief,0,unconstrained
501,condition1,4,yiwei_unclear,109,看,4486,49,yiwei,NA,NA,NA,other,non-other,0,unconstrained
501,condition1,4,yiwei_contrastive,7,猜,3464,50,yiwei,NA,NA,NA,other,non-belief,0,constrained
432,condition1,0,yiwei_unclear,101,怪,12862,1,yiwei,NA,NA,NA,other,other,0,unconstrained
432,condition1,0,yiwei_contrastive,6,这个地方只能放名词吧？,72334,3,yiwei,NA,NA,NA,other,other,0,constrained
432,condition1,0,yiwei_contrastive,5,猜,16669,5,yiwei,NA,NA,NA,other,non-belief,0,constrained
432,condition1,0,juede_contrastive,12,觉得,8742,6,juede,NA,NA,NA,juede,non-belief,1,constrained
432,condition1,0,juede_contrastive,14,想,287379,7,juede,NA,NA,NA,other,ambiguous want,0,constrained
432,condition1,0,yiwei_unclear,110,想,9881,8,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
432,condition1,0,juede_unclear,114,不像,24591,9,juede,NA,NA,NA,other,other,0,unconstrained
432,condition1,0,juede_unclear,118,搜索,17959,10,juede,NA,NA,NA,other,other,0,unconstrained
432,condition1,1,juede_contrastive,17,以为,13925,11,juede,NA,NA,NA,yiwei,contra,0,constrained
432,condition1,1,yiwei_unclear,108,觉得,22826,12,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
432,condition1,1,yiwei_unclear,107,以为,4578,13,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
432,condition1,1,juede_unclear,119,寻思,11617,16,juede,NA,NA,NA,other,other,0,unconstrained
432,condition1,1,juede_unclear,113,觉得,3514,17,juede,NA,NA,NA,juede,non-belief,1,unconstrained
432,condition1,1,juede_contrastive,11,觉得,5618,18,juede,NA,NA,NA,juede,non-belief,1,constrained
432,condition1,1,yiwei_contrastive,9,想,3870,19,yiwei,NA,NA,NA,other,ambiguous want,0,constrained
432,condition1,1,yiwei_contrastive,2,以为,3953,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
432,condition1,2,yiwei_contrastive,1,说,6434,22,yiwei,NA,NA,NA,other,non-say,0,constrained
432,condition1,2,juede_contrastive,19,觉得,8093,23,juede,NA,NA,NA,juede,non-belief,1,constrained
432,condition1,2,juede_unclear,111,觉得,5793,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
432,condition1,2,yiwei_unclear,102,以为,10141,25,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
432,condition1,2,yiwei_unclear,106,瞥见,16053,26,yiwei,NA,NA,NA,other,other,0,unconstrained
